"Payer","Name","Coverage","Type","Province","ShortName","Project","GroupID","Customer"
"50204","สำนักงานประกันสังคมจังหวัดน่าน",,,"น่าน","สปส.",,,
"50205","สำนักงานประกันสังคมจังหวัดพะเยา",,,"พะเยา","สปส.",,,
"50206","สำนักงานประกันสังคมจังหวัดพิจิตร",,,"พิจิตร","สปส.",,,
"50207","สำนักงานประกันสังคมจังหวัดพิษณุโลก",,,"พิษณุโลก","สปส.",,,
"50208","สำนักงานประกันสังคมจังหวัดเพชรบูรณ์",,,"เพชรบูรณ์","สปส.",,,
"50209","สำนักงานประกันสังคมจังหวัดแพร่",,,"แพร่","สปส.",,,
"50210","สำนักงานประกันสังคมจังหวัดแม่ฮ่องสอน",,,"แม่ฮ่องสอน","สปส.",,,
"50211","สำนักงานประกันสังคมจังหวัดลำปาง",,,"ลำปาง","สปส.",,,
"50212","สำนักงานประกันสังคมจังหวัดลำพูน",,,"ลำพูน","สปส.",,,
"50213","สำนักงานประกันสังคมจังหวัดสุโขทัย",,,"สุโขทัย","สปส.",,,
"50214","สำนักงานประกันสังคมจังหวัดอุตรดิตถ์",,,"อุตรดิตถ์","สปส.",,,
"50215","สำนักงานประกันสังคมจังหวัดจันทบุรี",,,"จันทบุรี","สปส.",,,
"50216","สำนักงานประกันสังคมจังหวัดฉะเชิงเทรา",,,"ฉะเชิงเทรา","สปส.",,,
"50217","สำนักงานประกันสังคมจังหวัดชลบุรี",,,"ชลบุรี","สปส.",,,
"50218","สำนักงานประกันสังคมจังหวัดตราด",,,"ตราด","สปส.",,,
"50219","สำนักงานประกันสังคมจังหวัดปราจีนบุรี",,,"ปราจีนบุรี","สปส.",,,
"50220","สำนักงานประกันสังคมจังหวัดระยอง",,,"ระยอง","สปส.",,,
"50221","สำนักงานประกันสังคมจังหวัดกาฬสินธุ์",,,"กาฬสินธุ์","สปส.",,,
"50222","สำนักงานประกันสังคมจังหวัดขอนแก่น",,,"ขอนแก่น","สปส.",,,
"50223","สำนักงานประกันสังคมจังหวัดชัยภูมิ",,,"ชัยภูมิ","สปส.",,,
"50224","สำนักงานประกันสังคมจังหวัดนครพนม",,,"นครพนม","สปส.",,,
"50225","สำนักงานประกันสังคมจังหวัดนครราชสีมา",,,"นครราชสีมา","สปส.",,,
"50226","สำนักงานประกันสังคมจังหวัดบุรีรัมย์",,,"บุรีรัมย์","สปส.",,,
"50227","สำนักงานประกันสังคมจังหวัดมุกดาหาร",,,"มุกดาหาร","สปส.",,,
"50228","สำนักงานประกันสังคมจังหวัดเลย",,,"เลย","สปส.",,,
"50229","สำนักงานประกันสังคมจังหวัดมหาสารคาม",,,"มหาสารคาม","สปส.",,,
"50230","สำนักงานประกันสังคมจังหวัดยโสธร",,,"ยโสธร","สปส.",,,
"50231","สำนักงานประกันสังคมจังหวัดร้อยเอ็ด",,,"ร้อยเอ็ด","สปส.",,,
"50232","สำนักงานประกันสังคมจังหวัดศรีสะเกษ",,,"ศรีสะเกษ","สปส.",,,
"50233","สำนักงานประกันสังคมจังหวัดสกลนคร",,,"สกลนคร","สปส.",,,
"50234","สำนักงานประกันสังคมจังหวัดสุรินทร์",,,"สุรินทร์","สปส.",,,
"50235","สำนักงานประกันสังคมจังหวัดหนองคาย",,,"หนองคาย","สปส.",,,
"50236","สำนักงานประกันสังคมจังหวัดหนองบัวลำภู",,,"หนองบัวลำภู","สปส.",,,
"50237","สำนักงานประกันสังคมจังหวัดอุดรธานี",,,"อุดรธานี","สปส.",,,
"50238","สำนักงานประกันสังคมจังหวัดอุบลราชธานี",,,"อุบลราชธานี","สปส.",,,
"50239","สำนักงานประกันสังคมจังหวัดอำนาจเจริญ",,,"อำนาจเจริญ","สปส.",,,
"50240","สำนักงานประกันสังคมจังหวัดกระบี่",,,"กระบี่","สปส.",,,
"50241","สำนักงานประกันสังคมจังหวัดชุมพร",,,"ชุมพร","สปส.",,,
"50242","สำนักงานประกันสังคมจังหวัดตรัง",,,"ตรัง","สปส.",,,
